,Experiment name,L1 channels,L2 channels,L3 N,L1 Wt sparsity,L2 Wt sparsity,L3 Wt sparsity,Non-zero params,Accuracy,Iteration,Best accuracy,L2 dimensionality,L3 dimensionality,Seed,ID
480,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,77.07680250783699,0,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
481,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,67.94670846394985,1,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
482,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,72.72727272727273,2,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
483,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,90.86990595611285,3,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
484,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,83.77742946708464,4,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
485,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,73.78526645768025,5,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
486,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,67.82915360501566,6,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
487,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,73.94200626959247,7,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
488,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.35736677115987,8,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
489,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.49373040752351,9,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
490,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.35736677115987,10,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
491,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.49373040752351,11,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
492,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.5909090909091,12,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
493,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,77.54702194357367,13,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
494,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.3949843260188,14,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
495,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.90438871473354,15,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
496,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.82601880877742,16,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
497,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.6692789968652,17,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
498,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.74764890282131,18,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
499,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.51253918495298,19,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
500,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.43416927899686,20,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
501,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.86520376175548,21,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
502,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,22,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
503,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.82601880877742,23,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
504,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.6692789968652,24,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
505,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.70846394984326,25,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
506,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.90438871473354,26,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
507,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.6692789968652,27,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
508,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.78683385579937,28,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
509,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.74764890282131,29,96.90438871473354,800,800,3866,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
510,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,65.75235109717869,0,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
511,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,84.75705329153605,1,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
512,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,91.77115987460816,2,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
513,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,19.08307210031348,3,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
514,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.6128526645768,4,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
515,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,91.53605015673982,5,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
516,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.74921630094045,6,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
517,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.45454545454545,7,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
518,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.29780564263322,8,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
519,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.57210031347962,9,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
520,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.80877742946709,10,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
521,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.80877742946709,11,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
522,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,80.40752351097179,12,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
523,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.00313479623824,13,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
524,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.0423197492163,14,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
525,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,15,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
526,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,16,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
527,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.53291536050156,17,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
528,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.19905956112854,18,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
529,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,19,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
530,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.5909090909091,20,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
531,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.31661442006269,21,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
532,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.3949843260188,22,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
533,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.6692789968652,23,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
534,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,24,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
535,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,97.06112852664577,25,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
536,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.90438871473354,26,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
537,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.55172413793103,27,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
538,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.86520376175548,28,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
539,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.70846394984326,29,97.06112852664577,800,800,2032,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
540,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,62.304075235109714,0,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
541,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,88.79310344827587,1,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
542,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,77.03761755485894,2,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
543,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,92.59404388714734,3,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
544,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,91.88871473354232,4,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
545,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.20062695924764,5,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
546,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,25.66614420062696,6,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
547,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.92633228840126,7,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
548,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,91.30094043887146,8,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
549,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,80.25078369905955,9,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
550,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.94514106583071,10,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
551,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.12225705329153,11,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
552,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,92.16300940438872,12,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
553,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.00470219435736,13,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
554,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.92476489028213,14,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
555,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.12068965517241,15,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
556,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,80.72100313479625,16,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
557,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.57210031347962,17,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
558,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.92476489028213,18,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
559,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.96551724137932,19,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
560,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.57210031347962,20,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
561,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.0423197492163,21,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
562,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.0423197492163,22,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
563,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.08150470219435,23,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
564,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.15987460815047,24,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
565,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.15987460815047,25,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
566,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.15987460815047,26,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
567,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.0423197492163,27,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
568,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.15987460815047,28,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
569,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.23824451410658,29,96.23824451410658,800,800,1112,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
570,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,15.987460815047022,0,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
571,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,69.98432601880877,1,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
572,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,70.25862068965517,2,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
573,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,74.33385579937304,3,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
574,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,88.7539184952978,4,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
575,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,91.06583072100314,5,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
576,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,89.53761755485894,6,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
577,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,90.20376175548589,7,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
578,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,81.15203761755487,8,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
579,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,94.94514106583071,9,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
580,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,50.66614420062696,10,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
581,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,93.6128526645768,11,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
582,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.80721003134796,12,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
583,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,80.17241379310344,13,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
584,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.57210031347962,14,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
585,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.65047021943573,15,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
586,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.00313479623824,16,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
587,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.0423197492163,17,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
588,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.12068965517241,18,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
589,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.00313479623824,19,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
590,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.27742946708464,20,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
591,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.3949843260188,21,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
592,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.70846394984326,22,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
593,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.51253918495298,23,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
594,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.27742946708464,24,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
595,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.51253918495298,25,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
596,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.27742946708464,26,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
597,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,95.96394984326018,27,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
598,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.27742946708464,28,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
599,Dense_Baselines,32,32,750,0.0,0.0,0.0,636226,96.43416927899686,29,96.70846394984326,800,800,6003,Dense_Baselines cnn_out_channels=(32 32)linear_n=(750)
600,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,42.20219435736677,0,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
601,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,43.6128526645768,1,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
602,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,87.7742946708464,2,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
603,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,21.0423197492163,3,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
604,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,90.47805642633229,4,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
605,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,66.96708463949844,5,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
606,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,13.91065830721003,6,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
607,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,61.089341692789965,7,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
608,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,92.00626959247649,8,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
609,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,93.8871473354232,9,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
610,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,95.25862068965517,10,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
611,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,94.7884012539185,11,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
612,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,61.794670846394986,12,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
613,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,95.21943573667711,13,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
614,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,95.10188087774296,14,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
615,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,93.8871473354232,15,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
616,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.12068965517241,16,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
617,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,95.6896551724138,17,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
618,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,94.71003134796238,18,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
619,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.19905956112854,19,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
620,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.19905956112854,20,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
621,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.6692789968652,21,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
622,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.6692789968652,22,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
623,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.86520376175548,23,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
624,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.3949843260188,24,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
625,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.6692789968652,25,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
626,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.47335423197492,26,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
627,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.47335423197492,27,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
628,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.63009404388715,28,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
629,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,96.3949843260188,29,96.86520376175548,1600,3200,2821,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
630,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,30.13322884012539,0,96.9435736677116,1600,3200,9632,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
631,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,79.27115987460816,1,96.9435736677116,1600,3200,9632,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
632,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,86.79467084639498,2,96.9435736677116,1600,3200,9632,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
633,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,15.830721003134796,3,96.9435736677116,1600,3200,9632,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
634,Dense_Baselines,64,128,1000,0.0,0.0,0.0,3419604,87.2257053291536,4,96.9435736677116,1600,3200,9632,Dense_Baselines cnn_out_channels=(64 128)linear_n=(1000)
