ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
segment_search_50 num_segments=30,1039,1,0.5,0.1,30,0.8158040046691895,
segment_search_50 num_segments=30,2266,1,0.5,0.1,30,0.8014940023422241,
segment_search_50 num_segments=30,2867,1,0.5,0.1,30,0.7948840260505676,
segment_search_50 num_segments=30,2877,1,0.5,0.1,30,0.8128079771995544,
segment_search_50 num_segments=30,3135,1,0.5,0.1,30,0.7975580096244812,
segment_search_50 num_segments=30,4444,1,0.5,0.1,30,0.8161460161209106,
segment_search_50 num_segments=30,8137,1,0.5,0.1,30,0.8017799854278564,
segment_search_50 num_segments=30,8533,1,0.5,0.1,30,0.7929700016975403,
segment_search_50 num_segments=30,9437,1,0.5,0.1,30,0.8108879923820496,
segment_search_50 num_segments=5,453,1,0.5,0.1,5,0.7458080053329468,
segment_search_50 num_segments=5,821,1,0.5,0.1,5,0.739516019821167,
segment_search_50 num_segments=5,1809,1,0.5,0.1,5,0.7458680272102356,
segment_search_50 num_segments=5,2342,1,0.5,0.1,5,0.741998016834259,
segment_search_50 num_segments=5,2354,1,0.5,0.1,5,0.7309200167655945,
segment_search_50 num_segments=5,2717,1,0.5,0.1,5,0.7347519993782043,
segment_search_50 num_segments=5,6050,1,0.5,0.1,5,0.7506880164146423,
segment_search_50 num_segments=5,6741,1,0.5,0.1,5,0.7481039762496948,
segment_search_50 num_segments=5,7117,1,0.5,0.1,5,0.7379059791564941,
segment_search_50 num_segments=5,9722,1,0.5,0.1,5,0.7333440184593201,
segment_search_50 num_segments=50,392,1,0.5,0.1,50,0.8340479731559753,
segment_search_50 num_segments=50,2543,1,0.5,0.1,50,0.821366012096405,
segment_search_50 num_segments=50,2904,1,0.5,0.1,50,0.8248940110206604,
segment_search_50 num_segments=50,4536,1,0.5,0.1,50,0.8379200100898743,
segment_search_50 num_segments=50,5840,1,0.5,0.1,50,0.8053240180015564,
segment_search_50 num_segments=50,6002,1,0.5,0.1,50,0.8287879824638367,
segment_search_50 num_segments=50,6107,1,0.5,0.1,50,0.8274819850921631,
segment_search_50 num_segments=50,6488,1,0.5,0.1,50,0.8198040127754211,
segment_search_50 num_segments=50,8036,1,0.5,0.1,50,0.8124579787254333,
segment_search_50 num_segments=50,8947,1,0.5,0.1,50,0.8282819986343384,
segment_search_50 num_segments=7,633,1,0.5,0.1,7,0.7544779777526855,
segment_search_50 num_segments=7,1958,1,0.5,0.1,7,0.7458760142326355,
segment_search_50 num_segments=7,4376,1,0.5,0.1,7,0.7537739872932434,
segment_search_50 num_segments=7,6596,1,0.5,0.1,7,0.7410759925842285,
segment_search_50 num_segments=7,7196,1,0.5,0.1,7,0.7711139917373657,
segment_search_50 num_segments=7,7378,1,0.5,0.1,7,0.7408260107040405,
segment_search_50 num_segments=7,7475,1,0.5,0.1,7,0.7626540064811707,
segment_search_50 num_segments=7,7639,1,0.5,0.1,7,0.7693880200386047,
segment_search_50 num_segments=7,8126,1,0.5,0.1,7,0.75518798828125,
segment_search_50 num_segments=7,9338,1,0.5,0.1,7,0.7586640119552612,
