ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
kw_sparsity_search_50 kw_percent_on=0.4,8616,1,0.5,0.4,50,0.42500001192092896,
kw_sparsity_search_50 kw_percent_on=0.4,9197,1,0.5,0.4,50,0.41971999406814575,
kw_sparsity_search_50 kw_percent_on=0.6,1871,1,0.5,0.6,50,0.41118600964546204,
kw_sparsity_search_50 kw_percent_on=0.6,2952,1,0.5,0.6,50,0.43051400780677795,
kw_sparsity_search_50 kw_percent_on=0.6,3722,1,0.5,0.6,50,0.42540600895881653,
kw_sparsity_search_50 kw_percent_on=0.6,3877,1,0.5,0.6,50,0.43580400943756104,
kw_sparsity_search_50 kw_percent_on=0.6,5770,1,0.5,0.6,50,0.4138439893722534,
kw_sparsity_search_50 kw_percent_on=0.6,6322,1,0.5,0.6,50,0.4161140024662018,
kw_sparsity_search_50 kw_percent_on=0.6,7801,1,0.5,0.6,50,0.4258260130882263,
kw_sparsity_search_50 kw_percent_on=0.6,8500,1,0.5,0.6,50,0.42368000745773315,
kw_sparsity_search_50 kw_percent_on=0.6,9047,1,0.5,0.6,50,0.4138219952583313,
kw_sparsity_search_50 kw_percent_on=0.6,9233,1,0.5,0.6,50,0.4284979999065399,
kw_sparsity_search_50 kw_percent_on=0.8,619,1,0.5,0.8,50,0.4021899998188019,
kw_sparsity_search_50 kw_percent_on=0.8,1278,1,0.5,0.8,50,0.3910540044307709,
kw_sparsity_search_50 kw_percent_on=0.8,1605,1,0.5,0.8,50,0.399044007062912,
kw_sparsity_search_50 kw_percent_on=0.8,4011,1,0.5,0.8,50,0.39957600831985474,
kw_sparsity_search_50 kw_percent_on=0.8,4123,1,0.5,0.8,50,0.4051760137081146,
kw_sparsity_search_50 kw_percent_on=0.8,4782,1,0.5,0.8,50,0.41525599360466003,
kw_sparsity_search_50 kw_percent_on=0.8,7389,1,0.5,0.8,50,0.3947739899158478,
kw_sparsity_search_50 kw_percent_on=0.8,8953,1,0.5,0.8,50,0.4193519949913025,
kw_sparsity_search_50 kw_percent_on=0.8,9176,1,0.5,0.8,50,0.39902201294898987,
kw_sparsity_search_50 kw_percent_on=0.8,9333,1,0.5,0.8,50,0.3985399901866913,
kw_sparsity_search_50 kw_percent_on=0.9,461,1,0.5,0.9,50,0.37086400389671326,
kw_sparsity_search_50 kw_percent_on=0.9,779,1,0.5,0.9,50,0.3754499852657318,
kw_sparsity_search_50 kw_percent_on=0.9,936,1,0.5,0.9,50,0.36103400588035583,
kw_sparsity_search_50 kw_percent_on=0.9,2952,1,0.5,0.9,50,0.36321601271629333,
kw_sparsity_search_50 kw_percent_on=0.9,3743,1,0.5,0.9,50,0.36371999979019165,
kw_sparsity_search_50 kw_percent_on=0.9,3930,1,0.5,0.9,50,0.3685320019721985,
kw_sparsity_search_50 kw_percent_on=0.9,6025,1,0.5,0.9,50,0.36992400884628296,
kw_sparsity_search_50 kw_percent_on=0.9,6334,1,0.5,0.9,50,0.36169201135635376,
kw_sparsity_search_50 kw_percent_on=0.9,6723,1,0.5,0.9,50,0.36932599544525146,
kw_sparsity_search_50 kw_percent_on=0.9,7848,1,0.5,0.9,50,0.3687019944190979,
